city,state_name,county_name,lattitude,longitude,id
Columbia,Maryland,Howard,39.2004,-76.859,1840005803
Daly City,California,San Mateo,37.6862,-122.4685,1840018926
Davie,Florida,Broward,26.0789,-80.287,1840017272
Jurupa Valley,California,Riverside,34.001,-117.4706,1840043419
Brockton,Massachusetts,Plymouth,42.0821,-71.0242,1840000467
Longmont,Colorado,Boulder,40.1686,-105.1005,1840020178
Rialto,California,San Bernardino,34.1175,-117.3892,1840020407
San Germán,Puerto Rico,San Germán,18.0827,-67.046,1630023526
Eau Claire,Wisconsin,Eau Claire,44.8197,-91.4948,1840002296
Turlock,California,Stanislaus,37.5053,-120.8588,1840021533
Norwalk,California,Los Angeles,33.9069,-118.0829,1840020501
Highlands Ranch,Colorado,Douglas,39.5419,-104.9708,1840028579
Allen,Texas,Collin,33.1088,-96.6735,1840019396
Wichita Falls,Texas,Wichita,33.9072,-98.5291,1840021923
Rio Rancho,New Mexico,Sandoval,35.2873,-106.6982,1840020387
Vacaville,California,Solano,38.3587,-121.9673,1840021498
Spokane Valley,Washington,Spokane,47.6626,-117.2346,1840021094
Charlottesville,Virginia,Charlottesville,38.0375,-78.4855,1840001678
Idaho Falls,Idaho,Bonneville,43.4871,-112.0362,1840018644
Menifee,California,Riverside,33.6909,-117.1849,1840022903
Lee's Summit,Missouri,Jackson,38.9171,-94.3816,1840032155
Quincy,Massachusetts,Norfolk,42.2506,-71.0187,1840000461
San Angelo,Texas,Tom Green,31.4424,-100.4504,1840022146
Lynn,Massachusetts,Essex,42.4781,-70.9664,1840000409
Holland,Michigan,Ottawa,42.7677,-86.0984,1840002996
Federal Way,Washington,King,47.3091,-122.3358,1840019826
Manteca,California,San Joaquin,37.7927,-121.2264,1840020265
Lafayette,Colorado,Boulder,39.9946,-105.0998,1840020180
Santa Fe,New Mexico,Santa Fe,35.6619,-105.9819,1840021707
Hesperia,California,San Bernardino,34.3975,-117.3147,1840020404
La Crosse,Wisconsin,La Crosse,43.8241,-91.2268,1840002577
Riverview,Florida,Hillsborough,27.8227,-82.3023,1840014158
Kingsport,Tennessee,Sullivan,36.5224,-82.5454,1840014425
Edinburg,Texas,Hidalgo,26.3196,-98.1597,1840021020
Vista,California,San Diego,33.1896,-117.2386,1840021994
Bowling Green,Kentucky,Warren,36.9716,-86.4378,1840013265
Carmel,Indiana,Hamilton,39.965,-86.146,1840007260
Longview,Texas,Gregg,32.5193,-94.7622,1840020746
Tracy,California,San Joaquin,37.7269,-121.4523,1840021518
Prescott Valley,Arizona,Yavapai,34.598,-112.3185,1840021772
Beaverton,Oregon,Washington,45.4779,-122.8168,1840018556
Portsmouth,New Hampshire,Rockingham,43.058,-70.7826,1840002932
Portsmouth,Virginia,Portsmouth,36.8468,-76.354,1840003872
Fishers,Indiana,Hamilton,39.9588,-85.9659,1840010496
Orem,Utah,Utah,40.2981,-111.6994,1840020171
Sandy,Utah,Salt Lake,40.5709,-111.8506,1840037422
Sunrise,Florida,Broward,26.1547,-80.2997,1840016000
San Tan Valley,Arizona,Pinal,33.1786,-111.5629,1840027990
Compton,California,Los Angeles,33.893,-118.2274,1840019240
Arden-Arcade,California,Sacramento,38.6017,-121.3845,1840036690
Hanford,California,Kings,36.3274,-119.6549,1840020382
Boca Raton,Florida,Palm Beach,26.3752,-80.108,1840014207
Middletown,Ohio,Butler,39.5033,-84.3659,1840003804
Livonia,Michigan,Wayne,42.3972,-83.3733,1840003985
Carson,California,Los Angeles,33.8374,-118.2559,1840019214
Lawrence,Kansas,Douglas,38.9597,-95.2642,1840001632
Slidell,Louisiana,St. Tammany,30.2887,-89.7828,1840015911
Blacksburg,Virginia,Montgomery,37.23,-80.4279,1840006446
San Marcos,California,San Diego,33.135,-117.1743,1840021991
Goodyear,Arizona,Maricopa,33.2614,-112.3622,1840020564
Edmond,Oklahoma,Oklahoma,35.6689,-97.416,1840020423
Mayagüez,Puerto Rico,Mayagüez,18.2003,-67.1397,1630035520
Fall River,Massachusetts,Bristol,41.7136,-71.1015,1840000497
South Gate,California,Los Angeles,33.9447,-118.1926,1840021870
Suffolk,Virginia,Suffolk,36.6953,-76.6398,1840003873
Terre Haute,Indiana,Vigo,39.466,-87.3751,1840009671
Missoula,Montana,Missoula,46.8751,-114.0214,1840019840
Santa Monica,California,Los Angeles,34.0235,-118.481,1840021866
Roswell,Georgia,Fulton,34.0391,-84.3513,1840014741
Vineland,New Jersey,Cumberland,39.4653,-74.9981,1840001551
Plantation,Florida,Broward,26.1259,-80.2617,1840015142
Alafaya,Florida,Orange,28.528,-81.1868,1840029102
Kirkland,Washington,King,47.697,-122.2057,1840019836
Hoover,Alabama,Jefferson,33.3763,-86.8068,1840014795
Westminster,California,Orange,33.7523,-117.9938,1840021969
Lawton,Oklahoma,Comanche,34.6175,-98.4202,1840020477
San Leandro,California,Alameda,37.7074,-122.1599,1840021538
Auburn,Alabama,Lee,32.6087,-85.4903,1840013810
Norwalk,Connecticut,Fairfield,41.1144,-73.4215,1840004839
O'Fallon,Missouri,St. Charles,38.785,-90.7175,1840008571
Chino,California,San Bernardino,33.9836,-117.6654,1840019114
Germantown,Maryland,Montgomery,39.1755,-77.2643,1840005840
Dover,New Hampshire,Strafford,43.1887,-70.8845,1840002808
Bismarck,North Dakota,Burleigh,46.8143,-100.7694,1840001926
Waukegan,Illinois,Lake,42.3698,-87.8716,1840010113
Buckeye,Arizona,Maricopa,33.4314,-112.6429,1840021939
Town 'n' Country,Florida,Hillsborough,28.0106,-82.5763,1840029089
Clifton,New Jersey,Passaic,40.863,-74.1575,1840003511
Bloomington,Minnesota,Hennepin,44.8306,-93.3151,1840006747
Mount Pleasant,South Carolina,Charleston,32.8537,-79.8203,1840017286
Florence,South Carolina,Florence,34.178,-79.7898,1840013643
Newton,Massachusetts,Middlesex,42.3316,-71.2085,1840000433
State College,Pennsylvania,Centre,40.7909,-77.8567,1840000830
Livermore,California,Alameda,37.6868,-121.7607,1840020294
Rapid City,South Dakota,Pennington,44.0716,-103.2204,1840002180
Decatur,Illinois,Macon,39.8557,-88.9342,1840007269
Dalton,Georgia,Whitfield,34.769,-84.972,1840014651
Conroe,Texas,Montgomery,30.3238,-95.4824,1840019586
Hawthorne,California,Los Angeles,33.9147,-118.3476,1840020486
Lawrence,Massachusetts,Essex,42.7002,-71.1626,1840000408
New Braunfels,Texas,Comal,29.6994,-98.1148,1840021341
Citrus Heights,California,Sacramento,38.6948,-121.288,1840018845
Jackson,Michigan,Jackson,42.2431,-84.4038,1840003173
Whittier,California,Los Angeles,33.9678,-118.0188,1840021878
Muncie,Indiana,Delaware,40.1989,-85.395,1840008365
Troy,Michigan,Oakland,42.5817,-83.1457,1840002434
Homosassa Springs,Florida,Citrus,28.8119,-82.5392,1840014060
Port Huron,Michigan,St. Clair,42.9821,-82.4388,1840003953
Napa,California,Napa,38.2975,-122.301,1840020241
Deerfield Beach,Florida,Broward,26.305,-80.1277,1840015136
Springdale,Arkansas,Washington,36.1901,-94.1574,1840015336
Newport Beach,California,Orange,33.6151,-117.8668,1840020581
Anderson,Indiana,Madison,40.0891,-85.6892,1840007242
San Ramon,California,Contra Costa,37.7624,-121.9365,1840021530
Lake Forest,California,Orange,33.6605,-117.6714,1840020591
Mission,Texas,Hidalgo,26.2039,-98.3256,1840021026
Auburn,Washington,King,47.3039,-122.2108,1840018416
Brooklyn Park,Minnesota,Hennepin,45.1112,-93.3505,1840004023
Bryan,Texas,Brazos,30.665,-96.3807,1840019569
Springfield,Ohio,Clark,39.93,-83.7959,1840003765
Hattiesburg,Mississippi,Forrest,31.3074,-89.317,1840013878
Westland,Michigan,Wayne,42.3192,-83.3805,1840001847
Cicero,Illinois,Cook,41.8445,-87.7593,1840009186
Albany,Georgia,Dougherty,31.5776,-84.1762,1840013864
Fort Myers,Florida,Lee,26.6194,-81.8302,1840014226
Pine Hills,Florida,Orange,28.5818,-81.4692,1840014098
Atascocita,Texas,Harris,29.9777,-95.1953,1840018251
Buena Park,California,Orange,33.8572,-118.0046,1840019324
Redwood City,California,San Mateo,37.5025,-122.2253,1840020304
Farmington Hills,Michigan,Oakland,42.486,-83.3771,1840002442
Alton,Illinois,Madison,38.9037,-90.152,1840007424
Melbourne,Florida,Brevard,28.1086,-80.6627,1840015960
Miami Beach,Florida,Miami-Dade,25.8171,-80.1396,1840015150
Alhambra,California,Los Angeles,34.084,-118.1355,1840019222
Williamsburg,Virginia,Williamsburg,37.2693,-76.7076,1840001720
Madera,California,Madera,36.963,-120.0778,1840020300
Warwick,Rhode Island,Kent,41.7062,-71.4334,1840003344
Cranston,Rhode Island,Providence,41.7658,-71.4858,1840003287
Baytown,Texas,Harris,29.7587,-94.9671,1840019616
Largo,Florida,Pinellas,27.9088,-82.7712,1840015114
Silver Spring,Maryland,Montgomery,39.0028,-77.0207,1840005845
Lakewood,California,Los Angeles,33.8471,-118.1222,1840020515
Mountain View,California,Santa Clara,37.4001,-122.0796,1840020332
Kankakee,Illinois,Kankakee,41.102,-87.8643,1840008260
Johns Creek,Georgia,Fulton,34.0333,-84.2027,1840014742
Flagstaff,Arizona,Coconino,35.1872,-111.6194,1840020335
Franklin,Tennessee,Williamson,35.92,-86.8516,1840013380
Joplin,Missouri,Jasper,37.0757,-94.5018,1840008771
Parma,Ohio,Cuyahoga,41.3843,-81.7286,1840003406
Layton,Utah,Davis,41.077,-111.962,1840020145
New Rochelle,New York,Westchester,40.9304,-73.7836,1840000782
Anderson,South Carolina,Anderson,34.5211,-82.6478,1840013579
Lebanon,Pennsylvania,Lebanon,40.3412,-76.4228,1840001347
Somerville,Massachusetts,Middlesex,42.3908,-71.1014,1840003123
Yauco,Puerto Rico,Yauco,18.0344,-66.8615,1630035600
St. Joseph,Missouri,Buchanan,39.7598,-94.821,1840009549
Plymouth,Minnesota,Hennepin,45.0225,-93.4617,1840008929
Tustin,California,Orange,33.7311,-117.8107,1840021967
Zephyrhills,Florida,Pasco,28.2409,-82.1797,1840015968
Milpitas,California,Santa Clara,37.4336,-121.8921,1840020329
Florence,Alabama,Lauderdale,34.8303,-87.6655,1840002083
Pleasanton,California,Alameda,37.6663,-121.8805,1840020298
Boynton Beach,Florida,Palm Beach,26.5281,-80.0811,1840014208
Texarkana,Texas,Bowie,33.45,-94.0847,1840021987
Folsom,California,Sacramento,38.6668,-121.1422,1840020246
Bellflower,California,Los Angeles,33.888,-118.1271,1840019230
Pharr,Texas,Hidalgo,26.1685,-98.1904,1840021030
Homestead,Florida,Miami-Dade,25.4665,-80.4472,1840015159
Valdosta,Georgia,Lowndes,30.8502,-83.2788,1840015894
Upland,California,San Bernardino,34.1178,-117.6604,1840021730
Evanston,Illinois,Cook,42.0464,-87.6943,1840008129
Newark,Ohio,Licking,40.0706,-82.425,1840001419
Elizabethtown,Kentucky,Hardin,37.7031,-85.8773,1840013218
St. Augustine,Florida,St. Johns,29.8976,-81.31,1840015935
Rancho Cordova,California,Sacramento,38.5737,-121.2527,1840020248
Alameda,California,Alameda,37.7668,-122.267,1840018913
Chino Hills,California,San Bernardino,33.9508,-117.7254,1840019115
Perris,California,Riverside,33.7898,-117.2233,1840020557
Schaumburg,Illinois,Cook,42.0308,-88.0838,1840011319
Kendall,Florida,Miami-Dade,25.6697,-80.3556,1840014244
Camarillo,California,Ventura,34.223,-119.0321,1840019201
Anniston,Alabama,Calhoun,33.6712,-85.8135,1840006563
Sumter,South Carolina,Sumter,33.9392,-80.393,1840015612
Jonesboro,Arkansas,Craighead,35.8212,-90.6791,1840014507
Hammond,Indiana,Lake,41.6168,-87.4909,1840007092
Carmichael,California,Sacramento,38.6318,-121.3263,1840017579
Arlington Heights,Illinois,Cook,42.0955,-87.9826,1840011243
Morgantown,West Virginia,Monongalia,39.6383,-79.9464,1840005647
Wyoming,Michigan,Kent,42.8908,-85.7066,1840000374
Cheyenne,Wyoming,Laramie,41.135,-104.7902,1840018713
Pasco,Washington,Franklin,46.2506,-119.1305,1840019888
Watsonville,California,Santa Cruz,36.9206,-121.7708,1840021581
Southfield,Michigan,Oakland,42.4765,-83.2605,1840002431
Wausau,Wisconsin,Marathon,44.962,-89.6459,1840002163
Rochester Hills,Michigan,Oakland,42.6645,-83.1563,1840002429
Loveland,Colorado,Larimer,40.4166,-105.0623,1840020152
Alexandria,Louisiana,Rapides,31.2923,-92.4702,1840013873
Pittsburg,California,Contra Costa,38.0182,-121.8965,1840020282
Hammond,Louisiana,Tangipahoa,30.5061,-90.4563,1840013908
South Jordan,Utah,Salt Lake,40.557,-111.9784,1840021385
Battle Creek,Michigan,Calhoun,42.2985,-85.2296,1840003176
Bethlehem,Pennsylvania,Northampton,40.6266,-75.3679,1840000986
Fajardo,Puerto Rico,Fajardo,18.3331,-65.6589,1630035668
Davis,California,Yolo,38.5553,-121.737,1840018833
Apple Valley,California,San Bernardino,34.5352,-117.2109,1840021733
Pawtucket,Rhode Island,Providence,41.8744,-71.3743,1840003285
Wheeling,West Virginia,Ohio,40.0752,-80.6951,1840005510
Flower Mound,Texas,Denton,33.0343,-97.1146,1840022010
Harrisonburg,Virginia,Harrisonburg,38.4362,-78.8735,1840003844
Cedar Park,Texas,Williamson,30.5105,-97.8197,1840019572
Oshkosh,Wisconsin,Winnebago,44.0227,-88.5619,1840002246
Winchester,Virginia,Winchester,39.1735,-78.1746,1840001623
Caguas,Puerto Rico,Caguas,18.2319,-66.0388,1630023540
Ellicott City,Maryland,Howard,39.2774,-76.8345,1840005802
Pocatello,Idaho,Bannock,42.8724,-112.4647,1840013376
Hilton Head Island,South Carolina,Beaufort,32.1896,-80.7499,1840016974
New Britain,Connecticut,Hartford,41.6759,-72.7862,1840004774
Mansfield,Ohio,Richland,40.7656,-82.5275,1840000960
Woodbury,Minnesota,Washington,44.9057,-92.923,1840009998
Lauderhill,Florida,Broward,26.1605,-80.2241,1840015146
Lehi,Utah,Utah,40.4136,-111.8725,1840020168
Bolingbrook,Illinois,Will,41.6901,-88.1021,1840011482
Dale City,Virginia,Prince William,38.6473,-77.3459,1840006094
Missouri City,Texas,Fort Bend,29.563,-95.5365,1840020950
Lake Jackson,Texas,Brazoria,29.0516,-95.4521,1840020980
Altoona,Pennsylvania,Blair,40.5082,-78.4007,1840001080
Doral,Florida,Miami-Dade,25.8152,-80.3565,1840015148
Owensboro,Kentucky,Daviess,37.7575,-87.1172,1840014340
Centreville,Virginia,Fairfax,38.839,-77.4389,1840006015
Mount Vernon,New York,Westchester,40.9136,-73.8291,1840000781
Baldwin Park,California,Los Angeles,34.0829,-117.9722,1840019227
Broomfield,Colorado,Broomfield,39.9542,-105.0526,1840018781
Redlands,California,San Bernardino,34.0512,-117.1712,1840020412
Cleveland,Tennessee,Bradley,35.1817,-84.8707,1840014603
Dothan,Alabama,Houston,31.2336,-85.407,1840001518
Camden,New Jersey,Camden,39.9361,-75.1073,1840001507
Redmond,Washington,King,47.6763,-122.1169,1840019835
Framingham,Massachusetts,Middlesex,42.3085,-71.4368,1840003131
Jackson,Tennessee,Madison,35.6538,-88.8354,1840014528
Janesville,Wisconsin,Rock,42.6854,-89.0135,1840002467
Juana Díaz,Puerto Rico,Juana Díaz,18.0532,-66.5044,1630023583
Mansfield,Texas,Tarrant,32.569,-97.1213,1840020702
Waukesha,Wisconsin,Waukesha,43.0087,-88.2464,1840003008
Tamarac,Florida,Broward,26.2056,-80.2539,1840016001
Wenatchee,Washington,Chelan,47.436,-120.3295,1840021074
Daytona Beach,Florida,Volusia,29.1995,-81.0982,1840015068
Castle Rock,Colorado,Douglas,39.3763,-104.8535,1840022455
Redondo Beach,California,Los Angeles,33.8577,-118.3765,1840020509
Wilmington,Delaware,New Castle,39.7415,-75.5416,1840005579
San Marcos,Texas,Hays,29.8734,-97.9356,1840022188
Union City,California,Alameda,37.6032,-122.0181,1840021539
Eldersburg,Maryland,Carroll,39.4041,-76.9528,1840005698
Conway,Arkansas,Faulkner,35.0753,-92.4692,1840014598
Bayonne,New Jersey,Hudson,40.6668,-74.1158,1840003595
Guaynabo,Puerto Rico,Guaynabo,18.3832,-66.1134,1630023575
Rocklin,California,Placer,38.8075,-121.2489,1840020232
Passaic,New Jersey,Passaic,40.8574,-74.1282,1840000837
Sheboygan,Wisconsin,Sheboygan,43.7403,-87.7316,1840002628
Casas Adobes,Arizona,Pima,32.3423,-111.0113,1840018108
St. Charles,Missouri,St. Charles,38.7954,-90.5157,1840009719
Maple Grove,Minnesota,Hennepin,45.1089,-93.4626,1840008923
Walnut Creek,California,Contra Costa,37.9024,-122.0399,1840021531
Dublin,California,Alameda,37.7161,-121.8963,1840018916
North Richland Hills,Texas,Tarrant,32.8604,-97.218,1840020703
Gary,Indiana,Lake,41.5905,-87.3473,1840008194
Glen Burnie,Maryland,Anne Arundel,39.156,-76.6071,1840005917
Bristol,Tennessee,Sullivan,36.5572,-82.2154,1840013301
Decatur,Alabama,Morgan,34.5731,-86.9905,1840001403
West Bend,Wisconsin,Washington,43.4173,-88.1818,1840002829
Lodi,California,San Joaquin,38.1218,-121.2932,1840020263
Lima,Ohio,Allen,40.741,-84.112,1840002785
Florida,Puerto Rico,Florida,18.3643,-66.5611,1630023648
Lakeville,Minnesota,Dakota,44.6774,-93.252,1840007859
Blaine,Minnesota,Anoka,45.1696,-93.2077,1840006719
Poinciana,Florida,Polk,28.1217,-81.4821,1840014132
East Orange,New Jersey,Essex,40.7651,-74.2117,1840002792
Noblesville,Indiana,Hamilton,40.0355,-86.0042,1840013891
Gaithersburg,Maryland,Montgomery,39.1346,-77.2131,1840005848
Lake Elsinore,California,Riverside,33.6847,-117.3344,1840020560
Palo Alto,California,Santa Clara,37.3905,-122.1468,1840020333
Eastvale,California,Riverside,33.9617,-117.5803,1840028421
Tulare,California,Tulare,36.1995,-119.34,1840021638
Rogers,Arkansas,Benton,36.317,-94.1531,1840014444
Yorba Linda,California,Orange,33.889,-117.7714,1840021970
Parkersburg,West Virginia,Wood,39.2623,-81.542,1840005786
Eagan,Minnesota,Dakota,44.817,-93.1638,1840007852
Weston,Florida,Broward,26.1006,-80.4054,1840016003
Longview,Washington,Cowlitz,46.1461,-122.963,1840019904
Bay City,Michigan,Bay,43.5902,-83.8887,1840002583
Dubuque,Iowa,Dubuque,42.5002,-90.707,1840000438
Union City,New Jersey,Hudson,40.7675,-74.0323,1840001034
Porterville,California,Tulare,36.0643,-119.0338,1840020368
Mount Vernon,Washington,Skagit,48.4203,-122.3115,1840019774
Palatine,Illinois,Cook,42.118,-88.043,1840011311
El Paso de Robles,California,San Luis Obispo,35.6394,-120.656,1840074847
West Des Moines,Iowa,Polk,41.5521,-93.7806,1840010185
Lynwood,California,Los Angeles,33.924,-118.2016,1840020492
Skokie,Illinois,Cook,42.036,-87.74,1840011321
Sherman,Texas,Grayson,33.6273,-96.6221,1840021953
Rockville,Maryland,Montgomery,39.0834,-77.1553,1840005849
Haverhill,Massachusetts,Essex,42.7838,-71.0871,1840002450
Hanover,Pennsylvania,York,39.8118,-76.9836,1840001450
Shawnee,Kansas,Johnson,39.0158,-94.8076,1840001641
Rome,Georgia,Floyd,34.2662,-85.1863,1840014681
Schenectady,New York,Schenectady,42.8025,-73.9275,1840000395
South Hill,Washington,Pierce,47.1198,-122.2853,1840037886
DeKalb,Illinois,DeKalb,41.9314,-88.7481,1840007033
Petaluma,California,Sonoma,38.2423,-122.6266,1840020244
Sammamish,Washington,King,47.6017,-122.0416,1840021115
Georgetown,Texas,Williamson,30.666,-97.6966,1840020875
Carbondale,Illinois,Jackson,37.7221,-89.2237,1840007560
Delray Beach,Florida,Palm Beach,26.455,-80.0905,1840015123
Dundalk,Maryland,Baltimore,39.2704,-76.4942,1840005681
Kenner,Louisiana,Jefferson,30.0109,-90.2549,1840015047
Albany,Oregon,Linn,44.6272,-123.0965,1840018605
Ankeny,Iowa,Polk,41.7288,-93.6031,1840007066
South San Francisco,California,San Mateo,37.6538,-122.4196,1840021552
Castro Valley,California,Alameda,37.7088,-122.0626,1840017620
Bethesda,Maryland,Montgomery,38.9866,-77.1188,1840005826
Saratoga Springs,New York,Saratoga,43.0674,-73.7775,1840000369
Corvallis,Oregon,Benton,44.5698,-123.2779,1840018611
Brentwood,New York,Suffolk,40.7839,-73.2522,1840005021
Ames,Iowa,Story,42.0256,-93.6217,1840007019
Glens Falls,New York,Warren,43.3109,-73.6458,1840000345
Michigan City,Indiana,LaPorte,41.7092,-86.869,1840013869
Victoria,Texas,Victoria,28.8287,-96.9849,1840023044
Malden,Massachusetts,Middlesex,42.4305,-71.0576,1840000430
Weirton,West Virginia,Hancock,40.406,-80.5671,1840005405
Novi,Michigan,Oakland,42.4786,-83.4893,1840002423
Guayama,Puerto Rico,Guayama,17.9743,-66.1104,1630035675
Alpharetta,Georgia,Fulton,34.0704,-84.2738,1840013659
Wesley Chapel,Florida,Pasco,28.2106,-82.3238,1840014118
Waltham,Massachusetts,Middlesex,42.3889,-71.2423,1840000428
Laguna Niguel,California,Orange,33.5275,-117.705,1840020589
San Clemente,California,Orange,33.4499,-117.6102,1840021962
North Little Rock,Arkansas,Pulaski,34.7807,-92.2371,1840014632
Fairbanks,Alaska,Fairbanks North Star,64.8353,-147.6533,1840023463
Florence-Graham,California,Los Angeles,33.9682,-118.2447,1840037057
Eden Prairie,Minnesota,Hennepin,44.8488,-93.4595,1840007821
Twin Rivers,New Jersey,Mercer,40.2631,-74.4917,1840005474
Pflugerville,Texas,Travis,30.4515,-97.6018,1840020892
Casper,Wyoming,Natrona,42.842,-106.3208,1840038324
Burnsville,Minnesota,Dakota,44.7648,-93.2793,1840006766
Grand Forks,North Dakota,Grand Forks,47.9214,-97.0884,1840000101
Brentwood,California,Contra Costa,37.9356,-121.719,1840018904
Millcreek,Utah,Salt Lake,40.6892,-111.8292,1840018744
Elmira,New York,Chemung,42.0938,-76.8097,1840000472
Sebring,Florida,Highlands,27.477,-81.453,1840015986
La Habra,California,Orange,33.9282,-117.9515,1840020585
Coon Rapids,Minnesota,Anoka,45.1755,-93.3094,1840006714
Bossier City,Louisiana,Bossier,32.5224,-93.6668,1840013790
Hamilton,Ohio,Butler,39.3939,-84.5653,1840003803
Taylor,Michigan,Wayne,42.226,-83.2688,1840003965
Lakewood,Washington,Pierce,47.1628,-122.5299,1840019860
Greenwood,Indiana,Johnson,39.6019,-86.1073,1840007332
